model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
GAM_incl_fouling,281.8261279104278,1067.555003464481,9.536204086353221,281.3644459997777,0.07667340957016769,0.366000075470179,0.0052114043008845215,0.07386169962993823,210.04837276001354,924.465314333516,7.341085988193958,210.097210889828
GAM_excl_fouling,377.2030827248632,1067.555003464481,9.536204086353221,370.82711476393496,0.11244958969131677,0.366000075470179,0.0052114043008845215,0.10988041145897721,283.77812624525114,924.465314333516,7.341085988193958,281.6068977823904
