model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
NN_incl_fouling,294.71924821546656,323.52074541994006,8.11189594813545,297.87539298908223,0.08547439120362672,0.0933641815396628,0.005917959846754664,0.08392111093760037,212.78647214113323,236.68469249049167,7.322995061787056,218.46860289439573
NN_excl_fouling,326.57077236273096,341.18325073462654,2.5851821040493994,327.4020237781324,0.09978914376402315,0.10414918644426722,0.002537949185900972,0.09873876855435602,245.5844211946144,256.4847622081901,3.334270718192142,250.59895532637267
