model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
GAM_incl_fouling,396.8419010232434,1067.555003464481,9.536204086353221,400.86295866027,0.10925414691913815,0.366000075470179,0.0052114043008845215,0.10957530759228076,294.9928358825455,924.465314333516,7.341085988193958,301.24685366354953
GAM_excl_fouling,434.97649229033584,1067.555003464481,9.536204086353221,442.64603283353296,0.1360227402639482,0.366000075470179,0.0052114043008845215,0.13654403491798092,327.5931132846771,924.465314333516,7.341085988193958,335.06300894728787
