model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Ridge_Regression_incl_fouling,698.2440515744004,698.7887692851797,11.176820831944493,701.8339828373538,0.14040456522164718,0.14054830931692847,0.0017626651815145949,0.13877143225772326,541.6219311348249,542.168618155542,6.449464424715522,541.9061407322832
Ridge_Regression_excl_fouling,702.2370772199839,702.5934178421292,11.57671788839235,704.1973654365017,0.14381950034144012,0.14393434129293675,0.0019180951712036238,0.1419095371879291,547.1129408713373,547.5538930763421,6.862903897320251,546.6085263724879
