model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
RandomForest,96.38148829408937,105.27647676690995,5.6893157697326195,102.98187847121774,0.016209221750702375,0.017078888003721107,0.00040139644757641575,0.01732809779154876,59.63167240238549,63.142933594614775,1.3749060015660772,63.00994428189653
