model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
NN_incl_fouling,330.96188281031624,337.0927921339333,21.762126882570247,333.6025268438675,0.06222830822178114,0.06284106988856165,0.004867043578866384,0.06253457054299183,228.5003850335423,233.2379384739501,16.833151822852937,232.4200106816195
NN_excl_fouling,409.90617025513694,454.0990893804404,26.247268195995854,417.0212038085015,0.08169244867144929,0.08930077200747091,0.0032469640359886445,0.08269219816132288,291.9265285537772,324.3061950212345,14.698808368421064,299.053899750717
