model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
RandomForest,95.79330265146528,103.02856754051797,7.457301357220193,104.12454815784801,0.014945044102640588,0.015546897349957216,0.0005013659098044167,0.015965019649746923,56.20926867673657,58.69271046701126,1.8395797860128302,59.22794048942261
