model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Ridge_Regression_incl_fouling,731.9191564582594,732.4728986713528,1.8830582866366705,725.7455354143704,0.1556100819403897,0.15573865246988566,0.0027777701979035856,0.15331065780135558,583.2637307944472,583.7489691684572,6.07397070360242,574.277503537085
Ridge_Regression_excl_fouling,736.4667245448912,736.9481932038359,2.7472464411129254,729.0395676275755,0.15908144399001936,0.15919525096475146,0.0027447424738634967,0.1562274623975747,588.2393110517545,588.652512976549,5.361800396535231,577.0926471707621
