model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Ridge_Regression_incl_fouling,710.2092802570922,710.7606610094641,12.938846310771304,709.402677669948,0.147970088344093,0.1480816792006909,0.002002385702221173,0.1475197414504725,558.6678197475724,559.1845629223803,8.941119951030922,555.9990953801746
Ridge_Regression_excl_fouling,714.8093213037328,715.2771335740301,12.585916885870972,713.2790238129435,0.15172810614510263,0.1518028870183842,0.0018746237388130465,0.15061977151937828,564.6959982337727,564.9538931140899,8.427541944828187,560.5145392929406
