model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
NN_incl_fouling,123.841012352862,141.59526615020212,15.282296994991784,127.52085158742449,0.021465094521225584,0.023725060820219523,0.002477290663831887,0.02191955852959224,82.41632825662543,91.39056268404912,9.560794413949514,83.36034140608334
NN_excl_fouling,145.32849964233975,180.81153459101148,10.265582319741899,148.72588396572306,0.02558629939464206,0.031221098494480865,0.0010311118873434543,0.026189917309042885,95.76078609025821,116.06545441906542,4.258123077718893,97.83666017108905
