model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Random_Forest_incl_fouling,114.460678903128,130.03739287973605,4.373956674387947,133.37571409993282,0.0165894713792723,0.01832261495956026,0.0002691566636569354,0.017964251753828347,63.45450347400558,70.00345276131551,0.8717513188496441,68.32787019793847
Random_Forest_excl_fouling,173.57745438104052,199.1682115856099,7.761547708012532,178.0897243634915,0.029908269803119145,0.03343662999249078,0.0008482473437406735,0.030478414095780046,101.17559097439363,113.82577317171311,1.4537125774824182,104.61293256820396
