model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
NN_incl_fouling,122.75074695757127,0,0,127.96145444465701,0.029374853171365085,0,0,0.028656600777873003,85.46721204085677,0,0,88.57394169348193
NN_excl_fouling,138.59133535115785,0,0,143.66863595517452,0.0338206048323182,0,0,0.03295061967580551,97.27739116184446,0,0,99.97070618338687
