model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Random_Forest_incl_fouling,132.4181215523966,150.29162540328423,4.8604040786001015,144.92276254604806,0.019745671965098764,0.021876253956605377,0.0004564552658169384,0.021070933874348278,74.18802495939029,82.10692690341764,1.8125326109298636,79.10090754035399
Random_Forest_excl_fouling,173.57745438104052,199.1682115856099,7.761547708012532,178.0897243634915,0.029908269803119145,0.03343662999249078,0.0008482473437406735,0.030478414095780046,101.17559097439363,113.82577317171311,1.4537125774824182,104.61293256820396
