model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
NN_incl_fouling,134.47549465500984,0,0,138.68360195654245,0.03241577120449305,0,0,0.03130934974326157,94.4206765743986,0,0,96.67103110483771
NN_excl_fouling,131.6950413701161,0,0,136.98145188809065,0.032383513017273366,0,0,0.031713970631644946,92.79184898500485,0,0,95.67274447461891
