model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Ridge_Regression_incl_fouling,508.7178162073315,509.0751272437351,8.86325502696751,509.2381414795724,0.1585999201108403,0.15866975127671815,0.004045873502381524,0.15944093609263635,395.62462324698555,395.7145107606997,8.864669161264853,399.30516633650853
Ridge_Regression_excl_fouling,510.7807668167932,511.11862001256804,8.83264747323329,510.4317240779433,0.15841855411345007,0.1584916459852159,0.003995846768164522,0.1589536910851618,398.2259921551165,398.3674872069353,8.852227462966423,401.0592608201599
