model,train_rmse,cv_rmse_mean,cv_rmse_std,test_rmse,train_mape,cv_mape_mean,cv_mape_std,test_mape,train_mae,cv_mae_mean,cv_mae_std,test_mae
Ridge_Regression_incl_fouling,492.9632357304729,493.17029572804205,6.466834042382562,501.4659755770852,0.1051822341465633,0.10523103271401235,0.0023443232575707557,0.1067979091262742,380.0949913039411,380.30055198970894,6.0633149345617126,388.15712266705543
Ridge_Regression_excl_fouling,523.9830797777645,524.2214972141818,5.5979540041658735,534.9453565521859,0.10900278446267683,0.10905502622263549,0.002268785277406111,0.11130718490194424,409.7558367376031,409.97461559676424,6.297341921321131,420.0866444427653
