row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
132,Avg Draft (Calculated),-1070.246078010434,6.145,2024-04-11 21:30:00,GAM,4377.555389416918
133,Avg Draft (Calculated),-1119.1953433904482,6.1,2024-11-11 10:30:00,GAM,4377.555389416918
134,Avg Draft (Calculated),-173.88836401081355,9.945,2024-12-15 14:45:00,GAM,4377.555389416918
135,Avg Draft (Calculated),-1070.246078010433,6.145,2024-04-03 04:45:00,GAM,4377.555389416918
136,Avg Draft (Calculated),-1119.1953433904496,6.1,2024-10-26 06:15:00,GAM,4377.555389416918
137,Avg Draft (Calculated),-803.1928032450679,6.42,2024-04-25 14:30:00,GAM,4377.555389416918
138,Avg Draft (Calculated),-1119.1953433904462,6.1,2024-10-18 10:45:00,GAM,4377.555389416918
139,Avg Draft (Calculated),-41.89347781573906,10.43,2024-06-02 01:30:00,GAM,4377.555389416918
140,Avg Draft (Calculated),829.3656301938189,14.2,2024-08-22 23:30:00,GAM,4377.555389416918
141,Avg Draft (Calculated),-173.88836401081394,9.945,2024-12-22 13:45:00,GAM,4377.555389416918
142,Avg Draft (Calculated),829.3656301938191,14.2,2024-08-22 17:45:00,GAM,4377.555389416918
143,Avg Draft (Calculated),231.55557450002908,11.47,2024-03-22 19:00:00,GAM,4377.555389416918
144,Avg Draft (Calculated),897.7604686355202,14.25,2024-08-02 04:45:00,GAM,4377.555389416918
145,Avg Draft (Calculated),231.55557450003002,11.47,2024-03-27 03:15:00,GAM,4377.555389416918
146,Avg Draft (Calculated),255.4627663729587,11.615,2024-03-02 08:15:00,GAM,4377.555389416918
147,Avg Draft (Calculated),255.4627663729579,11.615,2024-02-29 02:45:00,GAM,4377.555389416918
148,Avg Draft (Calculated),829.3656301938203,14.2,2024-08-15 06:30:00,GAM,4377.555389416918
149,Avg Draft (Calculated),255.46276637295782,11.615,2024-03-16 22:00:00,GAM,4377.555389416918
150,Avg Draft (Calculated),829.36563019382,14.2,2024-08-15 18:15:00,GAM,4377.555389416918
151,Avg Draft (Calculated),-803.1928032450691,6.42,2024-05-11 03:00:00,GAM,4377.555389416918
152,Avg Draft (Calculated),829.3656301938188,14.2,2024-08-22 13:15:00,GAM,4377.555389416918
153,Avg Draft (Calculated),-1119.195343390447,6.1,2024-11-05 19:30:00,GAM,4377.555389416918
154,Avg Draft (Calculated),-41.89347781573863,10.43,2024-06-10 03:00:00,GAM,4377.555389416918
155,Avg Draft (Calculated),-1070.246078010434,6.145,2024-04-14 12:00:00,GAM,4377.555389416918
156,Avg Draft (Calculated),-573.2794195096152,6.75,2024-07-17 00:30:00,GAM,4377.555389416918
157,Avg Draft (Calculated),829.3656301938189,14.2,2024-08-20 05:45:00,GAM,4377.555389416918
158,Avg Draft (Calculated),-820.4460451972642,6.4,2024-11-19 00:00:00,GAM,4377.555389416918
159,Avg Draft (Calculated),-173.8883640108129,9.945,2024-12-01 21:00:00,GAM,4377.555389416918
160,Avg Draft (Calculated),-1070.2460780104325,6.145,2024-04-02 14:30:00,GAM,4377.555389416918
161,Avg Draft (Calculated),897.7604686355193,14.25,2024-08-10 14:15:00,GAM,4377.555389416918
162,Avg Draft (Calculated),231.55557450002934,11.47,2024-03-24 01:15:00,GAM,4377.555389416918
163,Avg Draft (Calculated),-1119.1953433904466,6.1,2024-11-12 20:15:00,GAM,4377.555389416918
164,Avg Draft (Calculated),-41.89347781573834,10.43,2024-06-07 14:00:00,GAM,4377.555389416918
165,Avg Draft (Calculated),-803.1928032450678,6.42,2024-05-10 12:45:00,GAM,4377.555389416918
166,Avg Draft (Calculated),-803.1928032450676,6.42,2024-04-25 01:30:00,GAM,4377.555389416918
167,Avg Draft (Calculated),-173.88836401081466,9.945,2024-12-09 21:15:00,GAM,4377.555389416918
168,Avg Draft (Calculated),231.55557450002897,11.47,2024-03-27 10:00:00,GAM,4377.555389416918
169,Avg Draft (Calculated),255.46276637295782,11.615,2024-02-25 16:15:00,GAM,4377.555389416918
170,Avg Draft (Calculated),-803.1928032450687,6.42,2024-04-25 04:00:00,GAM,4377.555389416918
171,Avg Draft (Calculated),-204.4153104417089,9.81,2024-12-28 21:15:00,GAM,4377.555389416918
172,Avg Draft (Calculated),255.4627663729588,11.615,2024-02-26 19:00:00,GAM,4377.555389416918
173,Avg Draft (Calculated),829.36563019382,14.2,2024-08-27 13:00:00,GAM,4377.555389416918
174,Avg Draft (Calculated),-803.1928032450685,6.42,2024-04-23 21:45:00,GAM,4377.555389416918
175,Avg Draft (Calculated),255.4627663729582,11.615,2024-02-17 16:15:00,GAM,4377.555389416918
176,Avg Draft (Calculated),829.3656301938191,14.2,2024-08-19 20:15:00,GAM,4377.555389416918
177,Avg Draft (Calculated),897.7604686355189,14.25,2024-08-08 07:45:00,GAM,4377.555389416918
178,Avg Draft (Calculated),231.5555745000287,11.47,2024-03-22 20:15:00,GAM,4377.555389416918
179,Avg Draft (Calculated),829.3656301938205,14.2,2024-08-25 11:45:00,GAM,4377.555389416918
180,Avg Draft (Calculated),-1119.1953433904482,6.1,2024-10-31 09:00:00,GAM,4377.555389416918
181,Avg Draft (Calculated),-173.88836401081375,9.945,2024-12-16 02:15:00,GAM,4377.555389416918
182,Avg Draft (Calculated),-573.2794195096152,6.75,2024-07-18 00:00:00,GAM,4377.555389416918
183,Avg Draft (Calculated),829.3656301938187,14.2,2024-08-17 22:30:00,GAM,4377.555389416918
