row_id,feature_name,shap_value,feature_value,timestamp,model_name,base_value
54,Avg Draft (Calculated),684.0876211791256,14.2,2024-08-23 03:15:00,NN,4387.053624947168
55,Avg Draft (Calculated),120.25076886059041,11.615,2024-02-29 22:45:00,NN,4387.053624947168
56,Avg Draft (Calculated),-320.726985045562,9.945,2024-12-16 01:30:00,NN,4387.053624947168
57,Avg Draft (Calculated),883.6092671038951,14.7,2024-09-18 22:45:00,NN,4387.053624947168
58,Avg Draft (Calculated),-443.58324151789776,6.42,2024-04-24 16:30:00,NN,4387.053624947168
59,Avg Draft (Calculated),56.93938458076193,11.615,2024-02-24 23:15:00,NN,4387.053624947168
60,Avg Draft (Calculated),912.5136110170538,14.7,2024-09-14 11:00:00,NN,4387.053624947168
61,Avg Draft (Calculated),-691.956550134559,6.42,2024-04-27 12:45:00,NN,4387.053624947168
62,Avg Draft (Calculated),-256.63420074369856,6.75,2024-07-16 23:30:00,NN,4387.053624947168
63,Avg Draft (Calculated),-335.50537729982966,6.75,2024-07-18 08:00:00,NN,4387.053624947168
64,Avg Draft (Calculated),-746.3372698175377,6.145,2024-04-03 06:15:00,NN,4387.053624947168
65,Avg Draft (Calculated),786.4408456149185,14.25,2024-08-04 14:45:00,NN,4387.053624947168
66,Avg Draft (Calculated),75.02346753843085,11.615,2024-03-17 21:45:00,NN,4387.053624947168
67,Avg Draft (Calculated),604.4214641990725,14.25,2024-08-08 08:30:00,NN,4387.053624947168
68,Avg Draft (Calculated),-352.93873681419666,9.945,2024-12-25 00:15:00,NN,4387.053624947168
69,Avg Draft (Calculated),-344.59811809690484,9.945,2024-12-17 16:45:00,NN,4387.053624947168
70,Avg Draft (Calculated),686.2686233182236,14.2,2024-08-22 22:45:00,NN,4387.053624947168
71,Avg Draft (Calculated),55.38563465456577,11.615,2024-03-17 20:15:00,NN,4387.053624947168
72,Avg Draft (Calculated),50.585596293414085,11.615,2024-02-17 09:15:00,NN,4387.053624947168
73,Avg Draft (Calculated),150.74143395915542,11.615,2024-03-01 06:00:00,NN,4387.053624947168
74,Avg Draft (Calculated),671.0350395960427,14.2,2024-08-15 18:00:00,NN,4387.053624947168
75,Avg Draft (Calculated),-364.4215536858871,6.75,2024-07-17 19:00:00,NN,4387.053624947168
76,Avg Draft (Calculated),-669.7066943787449,6.145,2024-04-02 12:15:00,NN,4387.053624947168
77,Avg Draft (Calculated),723.8571317819358,14.25,2024-08-06 22:30:00,NN,4387.053624947168
78,Avg Draft (Calculated),-333.3464140950852,9.945,2024-12-17 15:00:00,NN,4387.053624947168
79,Avg Draft (Calculated),100.14546418961704,11.615,2024-02-20 16:15:00,NN,4387.053624947168
80,Avg Draft (Calculated),899.7449748206325,14.7,2024-09-19 23:30:00,NN,4387.053624947168
81,Avg Draft (Calculated),-206.5454265053246,6.1,2024-11-11 06:00:00,NN,4387.053624947168
82,Avg Draft (Calculated),705.5397400193552,14.2,2024-08-19 12:30:00,NN,4387.053624947168
83,Avg Draft (Calculated),994.621994220635,14.7,2024-09-17 09:00:00,NN,4387.053624947168
84,Avg Draft (Calculated),-221.60625023431513,6.1,2024-11-13 04:45:00,NN,4387.053624947168
85,Avg Draft (Calculated),-578.4429371736304,6.115,2024-05-11 13:15:00,NN,4387.053624947168
86,Avg Draft (Calculated),-808.8451766933504,6.145,2024-04-15 05:00:00,NN,4387.053624947168
87,Avg Draft (Calculated),876.1488820192288,14.7,2024-09-14 10:00:00,NN,4387.053624947168
88,Avg Draft (Calculated),-344.9190069173088,6.42,2024-05-08 14:30:00,NN,4387.053624947168
89,Avg Draft (Calculated),-327.37595478890006,9.945,2024-12-26 19:15:00,NN,4387.053624947168
90,Avg Draft (Calculated),66.75452363219378,11.615,2024-02-28 15:45:00,NN,4387.053624947168
91,Avg Draft (Calculated),-208.07941973396944,6.75,2024-07-20 22:15:00,NN,4387.053624947168
92,Avg Draft (Calculated),58.46592527857748,11.615,2024-03-15 00:15:00,NN,4387.053624947168
93,Avg Draft (Calculated),-515.4893821959488,6.42,2024-04-26 14:00:00,NN,4387.053624947168
94,Avg Draft (Calculated),711.8220665643241,14.2,2024-08-20 10:00:00,NN,4387.053624947168
95,Avg Draft (Calculated),904.5654393931111,14.7,2024-09-14 14:30:00,NN,4387.053624947168
96,Avg Draft (Calculated),-319.0503766438503,9.945,2024-11-30 23:30:00,NN,4387.053624947168
97,Avg Draft (Calculated),-383.99609432600175,6.42,2024-04-28 19:00:00,NN,4387.053624947168
98,Avg Draft (Calculated),-461.55909571530344,6.42,2024-05-05 15:45:00,NN,4387.053624947168
99,Avg Draft (Calculated),-266.3445570186385,6.75,2024-07-16 12:00:00,NN,4387.053624947168
100,Avg Draft (Calculated),-120.40561357454408,6.75,2024-07-23 00:30:00,NN,4387.053624947168
101,Avg Draft (Calculated),-233.43073216867182,9.945,2024-12-22 13:15:00,NN,4387.053624947168
102,Avg Draft (Calculated),29.279610160882175,11.47,2024-03-26 15:00:00,NN,4387.053624947168
103,Avg Draft (Calculated),796.4041291468521,14.25,2024-08-08 16:15:00,NN,4387.053624947168
104,Avg Draft (Calculated),758.1861209682809,14.2,2024-08-14 09:30:00,NN,4387.053624947168
105,Avg Draft (Calculated),76.41397757169136,11.615,2024-02-26 12:00:00,NN,4387.053624947168
106,Avg Draft (Calculated),73.87895200014734,11.615,2024-02-28 09:30:00,NN,4387.053624947168
107,Avg Draft (Calculated),81.01291249576701,11.84,2024-02-09 05:45:00,NN,4387.053624947168
108,Avg Draft (Calculated),935.9584607179826,14.25,2024-08-04 02:30:00,NN,4387.053624947168
109,Avg Draft (Calculated),-355.7419822233551,6.75,2024-07-20 09:00:00,NN,4387.053624947168
110,Avg Draft (Calculated),127.65929398001072,11.615,2024-03-01 09:30:00,NN,4387.053624947168
111,Avg Draft (Calculated),905.6702223607705,14.7,2024-09-19 01:00:00,NN,4387.053624947168
112,Avg Draft (Calculated),907.2981464466411,14.25,2024-08-04 01:45:00,NN,4387.053624947168
113,Avg Draft (Calculated),-242.08204862839202,9.945,2024-12-22 01:45:00,NN,4387.053624947168
114,Avg Draft (Calculated),60.303251946914955,11.84,2024-02-13 18:00:00,NN,4387.053624947168
115,Avg Draft (Calculated),580.9810375194093,14.2,2024-08-17 03:45:00,NN,4387.053624947168
116,Avg Draft (Calculated),-222.11560824069613,9.945,2024-12-01 21:30:00,NN,4387.053624947168
117,Avg Draft (Calculated),50.19970270616818,11.47,2024-03-27 03:00:00,NN,4387.053624947168
118,Avg Draft (Calculated),-306.0288438375864,6.1,2024-10-23 08:00:00,NN,4387.053624947168
119,Avg Draft (Calculated),79.19194303414281,11.615,2024-02-17 12:45:00,NN,4387.053624947168
120,Avg Draft (Calculated),870.4532597241207,14.7,2024-09-19 03:30:00,NN,4387.053624947168
121,Avg Draft (Calculated),53.69409126788876,11.615,2024-02-23 13:30:00,NN,4387.053624947168
122,Avg Draft (Calculated),-414.1146341145876,6.42,2024-04-28 09:30:00,NN,4387.053624947168
123,Avg Draft (Calculated),-479.70854984792004,6.42,2024-04-28 04:30:00,NN,4387.053624947168
124,Avg Draft (Calculated),-638.6979521124856,6.42,2024-04-26 23:15:00,NN,4387.053624947168
125,Avg Draft (Calculated),903.3622006837102,14.7,2024-09-18 01:00:00,NN,4387.053624947168
126,Avg Draft (Calculated),713.4873755352826,14.2,2024-08-14 04:30:00,NN,4387.053624947168
127,Avg Draft (Calculated),-288.0364362399353,6.1,2024-11-13 15:00:00,NN,4387.053624947168
128,Avg Draft (Calculated),-388.1444901145504,6.42,2024-05-06 15:00:00,NN,4387.053624947168
129,Avg Draft (Calculated),-391.63738391049935,6.42,2024-04-28 11:45:00,NN,4387.053624947168
130,Avg Draft (Calculated),-379.0468155770302,6.1,2024-11-06 06:45:00,NN,4387.053624947168
131,Avg Draft (Calculated),642.1939885253062,14.2,2024-08-21 08:30:00,NN,4387.053624947168
132,Avg Draft (Calculated),-743.7719403891404,6.145,2024-04-11 21:30:00,NN,4387.053624947168
133,Avg Draft (Calculated),-338.3604164177867,6.1,2024-11-11 10:30:00,NN,4387.053624947168
134,Avg Draft (Calculated),-324.2418631684664,9.945,2024-12-15 14:45:00,NN,4387.053624947168
135,Avg Draft (Calculated),-720.5317776110633,6.145,2024-04-03 04:45:00,NN,4387.053624947168
136,Avg Draft (Calculated),-400.31139833789484,6.1,2024-10-26 06:15:00,NN,4387.053624947168
137,Avg Draft (Calculated),-391.33909341964704,6.42,2024-04-25 14:30:00,NN,4387.053624947168
138,Avg Draft (Calculated),-397.623798957646,6.1,2024-10-18 10:45:00,NN,4387.053624947168
139,Avg Draft (Calculated),60.91026204979183,10.43,2024-06-02 01:30:00,NN,4387.053624947168
140,Avg Draft (Calculated),681.5747034659565,14.2,2024-08-22 23:30:00,NN,4387.053624947168
141,Avg Draft (Calculated),-220.30374944686935,9.945,2024-12-22 13:45:00,NN,4387.053624947168
142,Avg Draft (Calculated),688.3739324908138,14.2,2024-08-22 17:45:00,NN,4387.053624947168
143,Avg Draft (Calculated),36.166153047189155,11.47,2024-03-22 19:00:00,NN,4387.053624947168
144,Avg Draft (Calculated),775.8048365443339,14.25,2024-08-02 04:45:00,NN,4387.053624947168
145,Avg Draft (Calculated),52.19923125364686,11.47,2024-03-27 03:15:00,NN,4387.053624947168
146,Avg Draft (Calculated),38.817518059541044,11.615,2024-03-02 08:15:00,NN,4387.053624947168
147,Avg Draft (Calculated),61.466317047695895,11.615,2024-02-29 02:45:00,NN,4387.053624947168
148,Avg Draft (Calculated),663.5804027241389,14.2,2024-08-15 06:30:00,NN,4387.053624947168
149,Avg Draft (Calculated),74.54036783874595,11.615,2024-03-16 22:00:00,NN,4387.053624947168
150,Avg Draft (Calculated),673.2689233527861,14.2,2024-08-15 18:15:00,NN,4387.053624947168
151,Avg Draft (Calculated),-539.5393821729807,6.42,2024-05-11 03:00:00,NN,4387.053624947168
152,Avg Draft (Calculated),698.8056374961028,14.2,2024-08-22 13:15:00,NN,4387.053624947168
153,Avg Draft (Calculated),-356.0893267525286,6.1,2024-11-05 19:30:00,NN,4387.053624947168
154,Avg Draft (Calculated),-76.38969642038775,10.43,2024-06-10 03:00:00,NN,4387.053624947168
155,Avg Draft (Calculated),-839.1651949361055,6.145,2024-04-14 12:00:00,NN,4387.053624947168
156,Avg Draft (Calculated),-242.4791658875943,6.75,2024-07-17 00:30:00,NN,4387.053624947168
157,Avg Draft (Calculated),750.6216367534155,14.2,2024-08-20 05:45:00,NN,4387.053624947168
158,Avg Draft (Calculated),-211.30019965090418,6.4,2024-11-19 00:00:00,NN,4387.053624947168
159,Avg Draft (Calculated),-215.8698566292343,9.945,2024-12-01 21:00:00,NN,4387.053624947168
160,Avg Draft (Calculated),-683.5390426130016,6.145,2024-04-02 14:30:00,NN,4387.053624947168
161,Avg Draft (Calculated),801.8377274125313,14.25,2024-08-10 14:15:00,NN,4387.053624947168
162,Avg Draft (Calculated),31.24266827594465,11.47,2024-03-24 01:15:00,NN,4387.053624947168
163,Avg Draft (Calculated),-274.1345176493073,6.1,2024-11-12 20:15:00,NN,4387.053624947168
164,Avg Draft (Calculated),2.9911263488584154,10.43,2024-06-07 14:00:00,NN,4387.053624947168
165,Avg Draft (Calculated),-568.1370605700093,6.42,2024-05-10 12:45:00,NN,4387.053624947168
166,Avg Draft (Calculated),-368.48054022087155,6.42,2024-04-25 01:30:00,NN,4387.053624947168
167,Avg Draft (Calculated),-325.73726378312574,9.945,2024-12-09 21:15:00,NN,4387.053624947168
168,Avg Draft (Calculated),54.89730140277888,11.47,2024-03-27 10:00:00,NN,4387.053624947168
169,Avg Draft (Calculated),67.37588272934194,11.615,2024-02-25 16:15:00,NN,4387.053624947168
170,Avg Draft (Calculated),-487.474977159498,6.42,2024-04-25 04:00:00,NN,4387.053624947168
171,Avg Draft (Calculated),-243.39076693553662,9.81,2024-12-28 21:15:00,NN,4387.053624947168
172,Avg Draft (Calculated),84.04681833400123,11.615,2024-02-26 19:00:00,NN,4387.053624947168
173,Avg Draft (Calculated),492.31516610113493,14.2,2024-08-27 13:00:00,NN,4387.053624947168
174,Avg Draft (Calculated),-455.92157608909093,6.42,2024-04-23 21:45:00,NN,4387.053624947168
175,Avg Draft (Calculated),74.12505051568968,11.615,2024-02-17 16:15:00,NN,4387.053624947168
176,Avg Draft (Calculated),746.4798599576641,14.2,2024-08-19 20:15:00,NN,4387.053624947168
177,Avg Draft (Calculated),608.2909316094753,14.25,2024-08-08 07:45:00,NN,4387.053624947168
178,Avg Draft (Calculated),34.13209403006906,11.47,2024-03-22 20:15:00,NN,4387.053624947168
179,Avg Draft (Calculated),526.3581976604298,14.2,2024-08-25 11:45:00,NN,4387.053624947168
180,Avg Draft (Calculated),-356.8831752523279,6.1,2024-10-31 09:00:00,NN,4387.053624947168
181,Avg Draft (Calculated),-318.5871151019521,9.945,2024-12-16 02:15:00,NN,4387.053624947168
182,Avg Draft (Calculated),-317.59089660442044,6.75,2024-07-18 00:00:00,NN,4387.053624947168
183,Avg Draft (Calculated),752.7031035538697,14.2,2024-08-17 22:30:00,NN,4387.053624947168
184,Avg Draft (Calculated),46.07750484469511,11.84,2024-02-14 13:45:00,NN,4387.053624947168
185,Avg Draft (Calculated),-33.3438082188047,10.43,2024-06-08 10:30:00,NN,4387.053624947168
186,Avg Draft (Calculated),715.5401405890418,14.2,2024-08-14 20:30:00,NN,4387.053624947168
187,Avg Draft (Calculated),69.58639650067651,11.615,2024-02-28 03:15:00,NN,4387.053624947168
188,Avg Draft (Calculated),-314.92684498688556,6.1,2024-10-16 23:30:00,NN,4387.053624947168
189,Avg Draft (Calculated),-722.8886834781114,6.42,2024-05-06 03:00:00,NN,4387.053624947168
190,Avg Draft (Calculated),765.2719362793358,14.2,2024-08-18 20:15:00,NN,4387.053624947168
191,Avg Draft (Calculated),-319.4998111655743,6.1,2024-11-02 00:45:00,NN,4387.053624947168
192,Avg Draft (Calculated),-255.3415114501204,9.945,2024-12-23 18:30:00,NN,4387.053624947168
193,Avg Draft (Calculated),121.52812365258428,11.615,2024-02-20 05:30:00,NN,4387.053624947168
194,Avg Draft (Calculated),-32.8575645250387,10.43,2024-06-01 18:45:00,NN,4387.053624947168
195,Avg Draft (Calculated),36.5268591468922,11.47,2024-03-23 23:15:00,NN,4387.053624947168
196,Avg Draft (Calculated),-351.5783031523206,6.1,2024-10-31 11:15:00,NN,4387.053624947168
197,Avg Draft (Calculated),78.47175394901117,11.615,2024-03-10 10:15:00,NN,4387.053624947168
198,Avg Draft (Calculated),71.05682043348347,11.615,2024-02-27 18:30:00,NN,4387.053624947168
199,Avg Draft (Calculated),-347.5316316772113,9.945,2024-12-14 09:30:00,NN,4387.053624947168
