timestamp,Avg Draft (Calculated),SOG - STW (calculated),cumulative_fouling_penalty_index (calculated),Vessel Hull Through Water Longitudinal Speed (knots),Day of Year,Vessel External Conditions Wave Period (Provider S),longitudinal_wave_force (calculated),longitudinal_wind_force (calculated)
2024-04-27 12:45:00,-242.60317111385743,20.78738890343681,24.84685787682478,696.1299607933317,462.0720570893573,26.069286259059982,-94.04517353433769,-131.76503671880033
2024-07-16 23:30:00,-136.6670778879632,4.052893967520837,41.368157456948786,640.0020128425829,-214.64007580808774,-12.704931292430183,-10.406910770123927,22.847612085624068
2024-07-18 08:00:00,-183.28062237820407,4.189490007929916,-94.40950266266286,626.2509392415341,-330.0164950397278,-12.782436355420268,-27.00602959664341,12.609852193913913
2024-04-03 06:15:00,-384.03608432574174,13.694218582637257,-36.47695689649079,-594.0959469439093,230.95173752498638,-9.485160462581407,-90.74228585852846,-13.11311071700906
2024-08-04 14:45:00,-18.539220677505366,-3.716609114526921,-53.53152562501648,638.2272007358201,-347.36157752089497,-16.20658347425592,-30.79152942130384,-29.24133965443522
2024-03-17 21:45:00,147.99827236412506,-1.112584997153949,74.95375248722047,416.0948316145628,1160.1504168331958,-7.939892281754627,-26.79094121578435,-5.156983967698157
2024-08-08 08:30:00,5.006095681732287,-4.826383837200972,76.00419092373015,672.2677677854734,-252.02270038396344,-8.7397342793166,-7.837301923254784,11.893284655948786
2024-12-25 00:15:00,3.2824075780880246,2.9207014364585673,-172.22255290764974,-706.6092545135059,-937.7950871371798,-8.899115026118206,-33.39139045701788,-24.045147195824114
2024-12-17 16:45:00,89.43327163559889,3.39885256190931,76.12104157238088,-620.9505816732566,-814.3008081835031,3.654792899187096,-15.574658239775827,50.55622410961797
2024-08-22 22:45:00,-71.75633892485655,-7.854211362159339,8.643126138943352,-694.4566671363813,-159.81230495806534,-7.696754114932109,20.17641918321834,3.1258933681630725
2024-03-17 20:15:00,149.00382864394115,-2.527355762407114,70.727444005996,428.7286937202296,1168.1485143608686,8.260375195748777,-25.02842059593483,4.354742365407261
2024-02-17 09:15:00,146.02707102595562,-3.569961622221139,49.643828096717954,384.1657684755906,1131.7514530273074,3.989525558083081,-4.9299731998742695,35.325415760844756
2024-03-01 06:00:00,163.61633451089855,0.6207152537855976,131.51141522133588,402.0204382620702,1172.1508337847956,-13.656713902968333,-40.85855971327983,-30.06499833580571
2024-08-15 18:00:00,-51.06828948284184,-4.310328982602467,-52.89275985659012,-676.7005520433843,-177.93518592069316,-6.545166145703213,30.64025559431715,-16.3570469198221
2024-07-17 19:00:00,-164.99841893485373,20.17424104390377,-53.88525819453996,564.0337486569413,-256.8526930661919,-13.62295248649851,-13.642561246139085,24.57336359790855
2024-04-02 12:15:00,-384.822431292866,-4.962758408095725,-38.9533862932187,-606.124665960002,223.0234526066672,-7.2676275039755875,-82.27537931334292,2.8143227365316337
2024-08-06 22:30:00,6.307156098480971,5.049081596451942,-36.26377170704202,-1018.5034089790328,-86.75867946568248,-15.834736222936842,-113.92125243236123,-74.27215942783748
2024-12-17 15:00:00,91.14756267083779,-1.107764351039322,76.60809150164299,-624.2221843955044,-808.5776424291171,5.410366546339449,-15.248695960667735,49.635434105542245
2024-02-20 16:15:00,152.3768180814513,2.3300751295468576,51.33728581198593,369.71895649440376,1105.5892962720911,-10.258138342342196,-47.175401990333256,-36.98807256093256
2024-09-19 23:30:00,288.36526695792236,-1.0491557587750806,191.36130021828865,535.6167715809846,-144.0166358029481,-9.287183369998237,-25.854453864788834,-31.583167172749643
2024-11-11 06:00:00,-317.93667409428116,1.581587662046817,-61.27492404171045,-665.0432861935311,-838.9529636008314,-7.675059380086816,-28.61326152123427,-30.85195961280304
2024-08-19 12:30:00,-73.98597231633633,-6.44789436994706,12.66099815195973,-692.3087432987134,-149.29665259667314,-5.5498199075766665,2.5855054271239784,3.9809250427094565
2024-09-17 09:00:00,205.35915670449523,-4.3992125045820965,644.1984272909173,-579.9402483709049,316.776334689834,-9.032558284578084,-19.234678549339453,11.310998243192188
2024-11-13 04:45:00,-339.38713926254735,0.35040086957400074,-102.3826369618118,-713.3462643877949,-874.1946399439254,-13.187981140310793,-15.782777102394325,-9.640269399535724
