sea_water_temp,wave_period,long_wave_force,long_wind_force,long_swell_force,trans_swell_force,trans_wind_force,trans_wave_force,avg_draft,long_current,draft_trim,dsc,stw,shaft_power_kw
28.6211,5.4991,0.9047207871702162,5.326287194018004,0.723776629736173,-1.4269363651711129,-7.94631781247389,-1.7836704564638908,11.615,-2.291893849206353,0.8099999999999987,24.64583333333333,12.39090773809524,3983.728127178956
20.0296,5.5082,2.4078259655664884,7.794627109657368,1.6762173067982091,-0.6829315781175723,-2.620280800104149,-0.9810066867987226,14.2,-1.5196951058201051,1.0,27.572916666666668,9.697412698412698,3468.452634197302
29.4209,2.249,0.1400532376606895,-0.0209505257965801,0.1098456765966192,-0.3846217977871651,-4.632103484969744,-0.4903927921786356,6.145,-1.4026515151515149,2.29,70.58333333333333,11.655,1471.408167509881
27.5411,2.2351,-1.237291004279535,-3.924423307454151,-1.034021767862183,-0.547447699408049,-3.1979960043612645,-0.6550656232233065,14.25,-1.6086746031746024,0.6999999999999993,5.427083333333333,13.108674603174602,4376.422512371051
29.2718,5.0754,-1.9563962061886,-6.510043201818098,-1.574898945981823,-0.3343550656792019,2.8533770308989976,-0.4153479076760272,14.7,-0.953798941798942,1.5999999999999996,52.177083333333336,13.461078703703704,5020.16516702254
21.0318,5.879,2.9638117270722177,12.834546702410735,2.1625206086781006,0.5840416226969594,10.927126115939071,0.8004499025355647,6.42,-0.2712718253968269,2.24,106.08333333333331,10.907060846560848,4091.449382121032
30.324,1.7039,0.6147160377495758,0.6646376427888251,0.6147160377495758,-1.2578251837729526,0.0353594936065854,-1.2578251837729526,6.145,-0.0769166666666656,2.29,77.76041666666667,11.387579365079366,1304.5730907251782
24.7361,3.2216,0.6039648339981845,2.400839245723276,0.4728716917350126,-0.8924642083331226,-5.128328859013909,-1.1398800284650774,14.25,-1.223446877980777,0.6999999999999993,11.447916666666666,12.322060129136402,3954.485426982325
26.962,3.7375,1.0257972754678584,3.297867643234891,0.9035520042981136,1.4399978387236771,5.627547701948367,1.6348210757274688,14.2,0.1905529100529097,1.0,21.541666666666668,9.878944444444445,3303.403628803333
24.1733,5.5324,-0.9775373406223882,-4.341515591840668,-0.5162751322767591,-1.1053777579599722,-7.575399311310551,-2.092969361383226,6.1,-0.3341091269841261,2.6000000000000005,84.9375,11.173375,2432.866648686389
26.3227,5.2984,0.005059729300433,1.7643134436538388,0.0034481118195543,-1.839996769161533,-7.713012860908655,-2.699995259095728,6.1,0.1982129629629625,2.6000000000000005,81.84375,10.23287037037037,2566.0287721001787
16.3156,8.2184,2.057847367179308,-1.516702379378441,1.8452598292475613,-1.141891484583916,1.51532398924711,-1.2734458030843672,9.945,-0.8689126984126982,0.5899999999999999,145.21875,9.37997619047619,2597.988102542771
29.5313,1.7629,-0.1686260899834648,0.918231181000518,-0.1686260899834648,0.5758170210899365,0.1300988402653681,0.5758170210899365,11.47,-0.8703452380952381,0.3200000000000003,60.09375,13.370345238095238,3929.774063766985
27.7377,4.8313,0.9737546354123248,6.819128683759345,0.8114621961769374,-1.0156422126791018,-6.089153939122458,-1.218770655214922,11.615,-0.5676054894179927,0.8099999999999987,24.09375,12.606916666666669,4059.7708582350792
26.6977,3.1187,0.5612080769571036,2.5645812010077584,0.5655585271660735,-1.1705313119903038,-5.3611204270597765,-1.1615272249749935,11.615,-0.2848587570621443,0.8099999999999987,33.989583333333336,13.118813559322032,4058.772829529056
23.9987,1.932,1.5897571592154118,5.023905773776025,1.0929580469605955,0.1242686910854084,0.9014820221279652,0.1807544597605941,14.2,-0.5630475456746638,1.0,23.52083333333333,11.042079022672242,3254.067651850632
29.4353,3.6318,-1.2316259300695314,-3.9810484032428968,-1.157996119032766,-1.285280120559348,-5.092845306018747,-1.367003134005318,6.145,0.3663253968253954,2.29,81.46875,11.430361111111113,1287.4949977200067
24.5282,2.4261,0.6228859127079579,2.8069976870354,0.5967769223549299,-1.484539425190378,-3.881294231951234,-1.549488025042457,11.615,-0.4244087301587314,0.8099999999999987,46.85416666666666,13.098694444444444,4098.167855240277
23.7357,4.5376,1.1880791265917083,7.827297281206274,0.551608165917579,0.3438436145881506,3.563819949383087,0.7405862468052475,11.84,-1.5631468253968244,0.0,15.791666666666666,12.407166666666669,4062.4887810642063
27.111,6.8737,0.6448702645510613,3.096931134003791,0.4084178342156721,1.8555847791719404,10.590715830444983,2.929870703955696,14.7,-1.423785714285712,1.5999999999999996,48.875,11.379700396825395,4854.008277118013
27.2969,5.3988,1.9475204895313285,8.286911256230205,0.8763842202890978,-0.2048186964812294,-2.729347436909624,-0.4551526588471765,11.84,-0.679574712011151,0.0,18.90625,11.95624036979969,4367.201562670185
27.5508,5.6501,0.4388472509975077,1.5706321808683286,0.3185540959017442,1.3940671748463995,7.448695539651275,1.920498135977208,9.945,0.084492063492064,0.5899999999999999,132.05208333333334,10.606388888888889,2698.2407908163887
27.3459,6.4225,2.2212905261992177,9.501125570527169,1.5162722287533792,-0.4072082124801267,-2.843939792448992,-0.5965470628689753,11.84,0.4046488095238079,0.0,19.416666666666668,11.526916666666668,4528.062339378412
25.7872,3.7197,-1.1451041388979506,-1.8408633166056243,-1.0905753703790004,-1.6764979455766431,-3.506991402837444,-1.7603228428554756,11.615,0.1049510582010615,0.8099999999999987,44.38541666666666,13.195900793650791,4044.868839409484
27.9391,4.1808,1.2004517199414788,5.192260434700506,1.1204216052787137,-0.839437565531035,-6.175320874112025,-0.8993973916403948,11.615,-0.7486785714285702,0.8099999999999987,23.135416666666668,12.646583333333332,4165.289009518294
24.3332,5.6928,-2.8882784739175835,-9.303716085255871,-2.0915119983541124,-0.1886201493499224,-0.9967371594112177,-0.260475444340369,6.1,-0.013587301587302,2.6000000000000005,86.03125,11.131458333333333,2487.1245679714284
28.9549,3.083,-0.6551473769413771,-1.1406095025623193,-0.6551473769413771,1.7834746744730727,4.423692680630578,1.7834746744730727,11.615,-0.3885555555555555,0.8099999999999987,56.5625,13.030694444444444,4059.2216016287703
21.9457,2.206,-2.5074212057126046,-3.630181830679792,-2.5074212057126046,0.4055106621813383,-1.8617888296480645,0.4055106621813383,6.42,0.1809437830687823,2.24,107.8125,11.88760052910053,3390.815743608651
22.228,2.8774,1.7159233498415052,5.16129329247403,1.23513323249461,-0.833394203236029,-4.039117834263146,-1.157802685032604,6.1,-0.3985344827586221,2.6000000000000005,88.19791666666667,11.1476026272578,2445.4445388874387
23.699,7.4493,-3.0776817545920845,-12.183018381315469,-2.7798415847928504,0.3353815192528859,-0.8688355543654075,0.3713152534585522,6.1,0.3994539217844313,2.6000000000000005,86.89583333333333,11.23094027441485,2441.577824112591
23.3073,3.7764,-2.559962630732447,-11.806886206554866,-2.4010683984800885,1.27799473622557,0.6954459543806768,1.362567917299321,6.1,0.4506666666666685,2.6000000000000005,86.95833333333333,11.259555555555556,2445.740849368697
28.4888,2.7992,0.2878911626588019,-0.7718614031080518,0.2737325808886968,-1.718333632959564,-4.181226784616217,-1.8072129588023,6.1,-0.4767949735449761,2.6000000000000005,80.05208333333333,10.723293650793652,2491.624344745939
24.374,3.6643,0.3574500136554565,3.088788336548559,0.3464273260096936,-2.1725533613225188,-6.265470011260256,-2.241680059182781,11.615,0.062256944444444,0.8099999999999987,44.04166666666666,12.892916666666668,4133.884934886011
31.4616,1.9891,-1.068723702926046,3.2561448859665805,-1.068723702926046,0.5457377087979542,5.941828609240903,0.5457377087979542,6.145,0.086329365079365,2.29,76.53125,11.510809523809524,1318.6778701635776
27.1803,2.8493,0.5895935449903136,0.9176288028545914,0.4905021928911012,-0.8599462766760613,-2.7189991228707027,-1.0336727972166797,14.25,-1.447868515665128,0.6999999999999993,8.4375,10.563744221879816,2227.776434892366
26.5247,4.9054,2.7516383899489134,10.763165701363748,2.162001592102718,-0.4071229737380508,-0.3718600475811024,-0.5181565120302464,9.945,-0.674488756613755,0.5899999999999999,128.77083333333334,10.07873611111111,2500.2638029777445
27.1538,2.8198,0.9455247514856095,3.608305617278979,0.6149754481207217,-0.5116690319031606,-3.6879724798746754,-0.7866911365511093,14.25,-1.1054424603174606,0.6999999999999993,9.21875,12.879609126984128,4659.30636802623
25.1104,3.4898,0.720723127720929,-2.4134405779727546,0.720723127720929,1.5396617073786572,5.452017082382862,1.5396617073786572,6.42,0.2668537065570966,2.24,87.84375,11.365897901533495,1294.3948063507264
31.043,1.4272,1.383635063323641,3.424418488536286,1.383635063323641,0.2713927256604051,0.1822368386766515,0.2713927256604051,6.145,-0.0033710317460293,2.29,77.42708333333333,10.88766865079365,1362.3635444241468
27.4452,6.0863,2.227308652101806,9.81123110857328,1.4129182638883704,-0.2779603920897243,-1.934734378193523,-0.4381736736414405,11.84,-0.7134046885318028,0.0,20.46875,11.712865947611707,4191.373370103289
27.5629,3.6533,1.4281130830681228,6.532009030047374,1.2049704138387285,-0.6087251446862727,-2.680158232526498,-0.7214520233318787,11.615,-1.8299603174603172,0.8099999999999987,22.83333333333333,12.523460317460318,4141.529789749802
19.9419,6.6704,2.551215985464039,8.062866340810137,1.5023827469954891,-0.5205248135586693,-2.997644803880364,-0.8839100607600046,14.2,-1.462670634920637,1.0,27.71875,9.35085515873016,3166.6596344352906
21.6177,1.8307,0.5653827355428305,2.321651885994431,0.4111874440311494,-0.6862396708666225,-0.8812678652138084,-0.943579547441606,6.1,0.1240925925925928,2.6000000000000005,107.76041666666669,9.786518518518518,1367.8522167469246
